id,age,start_age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_area,raid_v_crd,native_v_name,native_v_add,native_v_area,native_v_crd,indst,income,wage_week,wage_type,paypar,paramt,brought,sisters,brothers,school,class
CH000103,11,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bairaha,"Bathnaha, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.51391, 26.65635",Garment,-1,-1,u,,,,-1,-1,,0
CH000104,15,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bairaha,"Bathnaha, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.51391, 26.65635",Garment,-1,-1,u,,,,-1,-1,,0
CH000105,11,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bairaha,"Bathnaha, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.51391, 26.65635",Garment,-1,-1,u,,,,-1,-1,,0
CH000106,17,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bairaha,"Bathnaha, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.51391, 26.65635",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000107,11,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Mohini Mandal,"Baisee, Purniya, BR, IND","Sitamarhi, Bihar, India","87.7595, 25.84354",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000108,14,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Harihar Pur,"Bhore, Gopalaganj, BR, IND","Sitamarhi, Bihar, India","84.08978, 26.42888",Garment,-1,-1,u,,,,-1,-1,,0
CH000109,17,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Masha Tola,"Dhamdaha, Purnia, BR, IND","Sitamarhi, Bihar, India","87.28029, 25.73496",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000110,10,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bairaha,"Bathnaha, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.51391, 26.65635",Garment,-1,-1,u,,,,-1,-1,,0
CH000111,14,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bairaha,"Bathnaha, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.51391, 26.65635",Garment,-1,-1,u,,,,-1,-1,,0
CH000112,14,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bairaha,"Bathnaha, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.51391, 26.65635",Garment,-1,-1,u,,,,-1,-1,,0
CH000113,14,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Sahasram,"Biraul, Darbhanga, BR, IND","Sitamarhi, Bihar, India","86.17483, 25.94826",Garment,-1,-1,u,,,,-1,-1,,0
CH000114,14,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Sahasram,"Biraul, Darbhanga, BR, IND","Sitamarhi, Bihar, India","86.17483, 25.94826",Garment,-1,-1,u,,,,-1,-1,,0
CH000115,14,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Sahasram,"Biraul, Darbhanga, BR, IND","Sitamarhi, Bihar, India","86.17483, 25.94826",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000116,14,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Adhigai,,"Sitamarhi, Bihar, India",,Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000117,12,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Adhgai,"Sonbarsa, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.66565, 26.73864",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000118,15,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Adhgai,"Sonbarsa, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.66565, 26.73864",Garment,-1,-1,u,,,,-1,-1,,0
CH000119,15,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Mazaura,"Piprarhi, Sheohar, BR, IND","Sitamarhi, Bihar, India","85.30883, 26.56025",Garment,-1,-1,u,,,,-1,-1,,0
CH000120,12,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Virpur,"Chiraia, Purba Champaran, BR, IND","Sitamarhi, Bihar, India","85.08861, 26.69001",Garment,-1,-1,u,,,,-1,-1,,0
CH000121,17,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Sahasram,"Biraul, Darbhanga, BR, IND","Sitamarhi, Bihar, India","86.17483, 25.94826",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000122,17,0,09/04/2005,,-1,Badarpur,"Delhi, South, DL, IND","South East Delhi, Delhi, India","77.30348, 28.50738",Bhosala,,"Sitamarhi, Bihar, India",,,-1,-1,u,no,,relatives,-1,-1,,0
CH000123,11,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000124,9,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000125,15,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000126,14,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000127,10,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000128,12,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000129,15,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000130,11,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000131,16,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000132,14,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000133,12,0,18/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Chitoniya,Majhwa,Siyara","Falka, Katihar, BR, IND","Araria, Bihar, India","87.26881, 25.60014",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000134,15,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bharari,"Kota, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.14731, 22.24354",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000135,20,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Mangla,"Bilaspur, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.12666, 22.09697",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000136,20,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Mangla,"Bilaspur, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.12666, 22.09697",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000137,13,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Madhukar,Bharari","Kota, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.14731, 22.24354",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000138,15,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Madhukar,Bharari","Kota, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.14731, 22.24354",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000139,20,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Madhukar,Bharari","Kota, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.14731, 22.24354",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000140,17,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Sukulkari,"Masturi, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.26191, 21.91552",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000141,20,0,21/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Sukulkari,"Masturi, Bilaspur, CT, IND","Bilaspur, Chhattisgarh, India","82.26191, 21.91552",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000142,13,0,24/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Miyapur,PO-Chainpur Mamuaa","Mohanpur, Samastipur, BR, IND",", Bihar, India","85.61168, 25.54241",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000143,17,0,24/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Ramawalpur,Bhagwanpur Mamuaa","Bhagwanpur, Kaimur (Bhabua), BR, IND",", Bihar, India","83.65987, 24.91793",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000144,13,0,24/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452","Shamalpad,Noorpur",,"Malda, West Bengal, India",,Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000145,13,0,24/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Paranpur,"Purbasthali-I, Barddhaman, WB, IND","Malda, West Bengal, India","88.32169, 23.43255",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000146,12,0,24/04/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Rotha,"Anupshahr, Bulandshahar, UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","78.12266, 28.42775",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000147,12,0,02/05/2005,,-1,Govandi,"Mumbai, Mumbai Suburban, MH, IND","Mumbai City, Maharashtra, India","72.91692, 19.06117",Andhra Mu,"Parsauni, Sitamarhi, BR, IND","Madhubani, Bihar, India","85.40908, 26.50267",Garment,-1,-1,u,no,,,-1,-1,,0
CH000148,13,0,02/05/2005,,-1,Govandi,"Mumbai, Mumbai Suburban, MH, IND","Mumbai City, Maharashtra, India","72.91692, 19.06117",Andhra Mu,"Parsauni, Sitamarhi, BR, IND","Madhubani, Bihar, India","85.40908, 26.50267",Garment,-1,-1,u,no,,,-1,-1,,0
CH000149,14,0,02/05/2005,,-1,Govandi,"Mumbai, Mumbai Suburban, MH, IND","Mumbai City, Maharashtra, India","72.91692, 19.06117",Andhra Mu,"Parsauni, Sitamarhi, BR, IND","Madhubani, Bihar, India","85.40908, 26.50267",Garment,-1,-1,u,no,,,-1,-1,,0
CH000150,18,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Barhat,"Barhat, Jamui, BR, IND","Araria, Bihar, India","86.29393, 25.01249",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000151,15,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Barhat,"Barhat, Jamui, BR, IND","Araria, Bihar, India","86.29393, 25.01249",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000152,12,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Barhat,"Barhat, Jamui, BR, IND","Araria, Bihar, India","86.29393, 25.01249",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000153,8,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Barhat,"Barhat, Jamui, BR, IND","Araria, Bihar, India","86.29393, 25.01249",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000154,8,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Kakadbar,,"Araria, Bihar, India",,Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000155,13,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Dilti,,"Araria, Bihar, India",,Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000156,9,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bhelai,"Dhuraiya, Banka, BR, IND","Araria, Bihar, India","87.0638, 24.90562",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000157,10,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","Araria, Bihar, India","84.94517, 24.59694",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000158,11,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","Araria, Bihar, India","84.94517, 24.59694",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000159,10,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Tedhikarbakha,,"Araria, Bihar, India",,Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000160,15,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Dilti,,"Araria, Bihar, India",,Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000161,15,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Maltiyari,,"Araria, Bihar, India",,Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000162,13,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Farbisganj,,"Araria, Bihar, India",,Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000163,10,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","Araria, Bihar, India","84.94517, 24.59694",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000164,13,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","Araria, Bihar, India","84.94517, 24.59694",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000165,12,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","Araria, Bihar, India","84.94517, 24.59694",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000166,13,0,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","Sant Ravidas Nagar, Uttar Pradesh, India","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","Araria, Bihar, India","84.94517, 24.59694",Carpet Industry,-1,-1,u,,,,-1,-1,,0
CH000167,10,0,06/06/2005,22/06/2002,1080,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Boura,"Simri Bakhtiarpur, Saharsa, BR, IND","Sitamarhi, Bihar, India","86.57385, 25.73738",Garment,-1,-1,u,,,employer,-1,-1,,0
CH000168,12,0,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Sirahi,"Basopatti, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.06218, 26.60774",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000169,12,0,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Kalikapur,"Kaluahi, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.0889, 26.49676",Garment,-1,-1,u,no,,employer,-1,-1,,0
CH000170,13,0,06/06/2005,08/03/2005,90,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Kalikapur,"Kaluahi, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.0889, 26.49676",Garment,-1,-1,u,,,employer,-1,-1,,0
CH000171,10,0,06/06/2005,07/05/2005,30,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Mustkiya,,"Sitamarhi, Bihar, India",,Garment,-1,-1,u,,,middle_man,-1,-1,,0
CH000172,10,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","Sitamarhi, Bihar, India","84.96571, 26.70908",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000173,13,0,06/06/2005,11/07/2004,330,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","Sitamarhi, Bihar, India","84.96571, 26.70908",Garment,-1,-1,u,,,,-1,-1,,0
CH000174,11,0,06/06/2005,07/04/2005,60,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Mehsaul,"Runisaidpur, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.56116, 26.3993",Garment,-1,-1,u,,,employer,-1,-1,,0
CH000175,10,0,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.35272, 26.59641",Garment,-1,-1,u,,,,-1,-1,,0
CH000176,12,0,06/06/2005,07/04/2005,60,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","Sitamarhi, Bihar, India","84.96571, 26.70908",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000177,9,0,06/06/2005,23/03/2005,75,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Bhagwanpur Piprahi,"Piprarhi, Sheohar, BR, IND","Sitamarhi, Bihar, India","85.4075, 26.5592",Garment,-1,-1,u,,,employer,-1,-1,,0
CH000178,10,0,06/06/2005,10/08/2004,300,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.35272, 26.59641",Garment,-1,-1,u,,,employer,-1,-1,,0
CH000179,11,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.35272, 26.59641",Garment,-1,-1,u,,,,-1,-1,,0
CH000180,11,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.35272, 26.59641",Garment,-1,-1,u,,,parents,-1,-1,,0
CH000181,13,0,06/06/2005,08/03/2005,90,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Sirahi,"Basopatti, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.06218, 26.60774",Garment,-1,-1,u,,,,-1,-1,,0
CH000182,14,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Mustkiya,,"Sitamarhi, Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH000183,12,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Islampur,"Islampur, Nalanda, BR, IND","Katihar, Bihar, India","85.20242, 25.13919",Garment,-1,-1,u,,,,-1,-1,,0
CH000184,12,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","Sitamarhi, Bihar, India","84.96571, 26.70908",Garment,-1,-1,u,,,relatives,-1,-1,,0
CH000185,12,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Mustkiya,,"Sitamarhi, Bihar, India",,Garment,-1,-1,u,no,,employer,-1,-1,,0
CH000186,10,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","Sitamarhi, Bihar, India","86.35272, 26.59641",Garment,-1,-1,u,,,employer,-1,-1,,0
CH000187,11,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Mustkiya,,"Sitamarhi, Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH000188,11,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Mehsaul,"Runisaidpur, Sitamarhi, BR, IND","Sitamarhi, Bihar, India","85.56116, 26.3993",Garment,-1,-1,u,,,,-1,-1,,0
CH000189,9,0,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Mustkiya,,"Sitamarhi, Bihar, India",,Garment,-1,-1,u,,,,-1,-1,,0
CH000190,9,0,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","South West Delhi, Delhi, India","77.08897, 28.61216",Islampur,"Islampur, Nalanda, BR, IND","Sitamarhi, Bihar, India","85.20242, 25.13919",Garment,-1,-1,u,,,,-1,-1,,0
