id,age,r_date,t_date,dur,raid_v_name,raid_v_add,raid_v_crd,native_v_name,native_v_add,native_v_crd,indst,paypar,paramt,brought
CH000153,8,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Barhat,"Barhat, Jamui, BR, IND","86.29393, 25.01249",Carpet Industry,,,
CH000154,8,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Kakadbar,,,Carpet Industry,,,
CH000155,13,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Dilti,,,Carpet Industry,,,
CH000156,9,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Bhelai,"Dhuraiya, Banka, BR, IND","87.0638, 24.90562",Carpet Industry,,,
CH000157,10,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","84.94517, 24.59694",Carpet Industry,,,
CH000158,11,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","84.94517, 24.59694",Carpet Industry,,,
CH000159,10,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Tedhikarbakha,,,Carpet Industry,,,
CH000160,15,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Dilti,,,Carpet Industry,,,
CH000161,15,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Maltiyari,,,Carpet Industry,,,
CH000162,13,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Farbisganj,,,Carpet Industry,,,
CH000163,10,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","84.94517, 24.59694",Carpet Industry,,,
CH000164,13,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","84.94517, 24.59694",Carpet Industry,,,
CH000165,12,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","84.94517, 24.59694",Carpet Industry,,,
CH000166,13,05/05/2005,,-1,Bhadohi,"Bhadohi, Sant Ravidas Nagar (Bhadohi), UP, IND","82.56855, 25.39452",Bhalwa,"Dobhi, Gaya, BR, IND","84.94517, 24.59694",Carpet Industry,,,
CH000167,10,06/06/2005,22/06/2002,1080,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Boura,"Simri Bakhtiarpur, Saharsa, BR, IND","86.57385, 25.73738",Garment,,,employer
CH000168,12,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Sirahi,"Basopatti, Madhubani, BR, IND","86.06218, 26.60774",Garment,,,relatives
CH000169,12,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Kalikapur,"Kaluahi, Madhubani, BR, IND","86.0889, 26.49676",Garment,no,,employer
CH000170,13,06/06/2005,08/03/2005,90,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Kalikapur,"Kaluahi, Madhubani, BR, IND","86.0889, 26.49676",Garment,,,employer
CH000171,10,06/06/2005,07/05/2005,30,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Mustkiya,,,Garment,,,middle_man
CH000172,10,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","84.96571, 26.70908",Garment,,,relatives
CH000173,13,06/06/2005,11/07/2004,330,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","84.96571, 26.70908",Garment,,,
CH000174,11,06/06/2005,07/04/2005,60,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Mehsaul,"Runisaidpur, Sitamarhi, BR, IND","85.56116, 26.3993",Garment,,,employer
CH000175,10,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","86.35272, 26.59641",Garment,,,
CH000176,12,06/06/2005,07/04/2005,60,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","84.96571, 26.70908",Garment,,,relatives
CH000177,9,06/06/2005,23/03/2005,75,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Bhagwanpur Piprahi,"Piprarhi, Sheohar, BR, IND","85.4075, 26.5592",Garment,,,employer
CH000178,10,06/06/2005,10/08/2004,300,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","86.35272, 26.59641",Garment,,,employer
CH000179,11,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","86.35272, 26.59641",Garment,,,
CH000180,11,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","86.35272, 26.59641",Garment,,,parents
CH000181,13,06/06/2005,08/03/2005,90,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Sirahi,"Basopatti, Madhubani, BR, IND","86.06218, 26.60774",Garment,,,
CH000182,14,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Mustkiya,,,Garment,,,
CH000183,12,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Islampur,"Islampur, Nalanda, BR, IND","85.20242, 25.13919",Garment,,,
CH000184,12,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","84.96571, 26.70908",Garment,,,relatives
CH000185,12,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Mustkiya,,,Garment,no,,employer
CH000186,10,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","86.35272, 26.59641",Garment,,,employer
CH000187,11,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Mustkiya,,,Garment,,,
CH000188,11,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Mehsaul,"Runisaidpur, Sitamarhi, BR, IND","85.56116, 26.3993",Garment,,,
CH000189,9,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Mustkiya,,,Garment,,,
CH000190,9,06/06/2005,11/06/2004,360,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Islampur,"Islampur, Nalanda, BR, IND","85.20242, 25.13919",Garment,,,
CH000191,11,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","86.35272, 26.59641",Garment,,,middle_man
CH000192,11,06/06/2005,14/12/2003,540,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Bhagwanpur Piprahi,"Piprarhi, Sheohar, BR, IND","85.4075, 26.5592",Garment,,,employer
CH000193,13,06/06/2005,22/06/2002,1080,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Bhagwanpur Piprahi,"Piprarhi, Sheohar, BR, IND","85.4075, 26.5592",Garment,,,
CH000194,12,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Gulariya,"Motihari Sub-District, Purba Champaran, BR, IND","84.96571, 26.70908",Garment,,,relatives
CH000195,10,06/06/2005,,-1,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Sirahi,"Basopatti, Madhubani, BR, IND","86.06218, 26.60774",Garment,no,,employer
CH000196,8,06/06/2005,08/11/2004,210,Raghu Nagar,"Delhi, South West, DL, IND","77.08897, 28.61216",Piprahi,"Ladania, Madhubani, BR, IND","86.35272, 26.59641",Garment,no,,employer
CH000197,13,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Athmandaldih,,,Carpet Industry,no,,
CH000198,18,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Tadaib,,,Carpet Industry,no,,
CH000199,13,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Tadaib,,,Carpet Industry,no,,
CH000200,14,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Tadaib,,,Carpet Industry,no,,
CH000201,15,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Tadaib,,,Carpet Industry,no,,
CH000202,15,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Tadaib,,,Carpet Industry,no,,
CH000203,16,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Kharaini,"Bairia, Pashchim Champaran, BR, IND","84.43796, 26.69159",Carpet Industry,no,,
CH000204,14,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Rahiya,"Dumaranv, Baksar, BR, IND","84.22486, 25.54837",Carpet Industry,no,,
CH000205,15,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Rahyama,,,Carpet Industry,no,,
CH000206,16,12/07/2005,,-1,Handia,"Handia, Prayagraj, UP, IND","82.18698, 25.36347",Pidari,"Mahoba Sub-District, Mahoba, UP, IND","79.9769, 25.48095",Carpet Industry,no,,
CH000207,13,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000208,8,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000209,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000210,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000211,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000212,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000213,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000214,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000215,11,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000216,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000217,5,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000218,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000219,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000220,8,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000221,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kashal Kala,,,Stone Quarry,,,
CH000222,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Charghat,"Bemetra, Bemetra, CT, IND","81.50219, 21.96788",Stone Quarry,,,
CH000223,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Charghat,"Bemetra, Bemetra, CT, IND","81.50219, 21.96788",Stone Quarry,,,
CH000224,20,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Charghat,"Bemetra, Bemetra, CT, IND","81.50219, 21.96788",Stone Quarry,,,
CH000225,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Charghat,"Bemetra, Bemetra, CT, IND","81.50219, 21.96788",Stone Quarry,,,
CH000226,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Charghat,"Bemetra, Bemetra, CT, IND","81.50219, 21.96788",Stone Quarry,,,
CH000227,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Lachan Pur,"Lakhanapur, Suraguja, CT, IND","83.04584, 22.97896",Stone Quarry,,,
CH000228,5,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Lachan Pur,"Lakhanapur, Suraguja, CT, IND","83.04584, 22.97896",Stone Quarry,,,
CH000229,4,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Lachan Pur,"Lakhanapur, Suraguja, CT, IND","83.04584, 22.97896",Stone Quarry,,,
CH000230,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Lachan Pur,"Lakhanapur, Suraguja, CT, IND","83.04584, 22.97896",Stone Quarry,,,
CH000231,11,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000232,9,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000233,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000234,5,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000235,4,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000236,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000237,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000238,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000239,5,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000240,4,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000241,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000242,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Sonha Bhatta,"Bagicha, Jashpur, CT, IND","83.89032, 23.18209",Stone Quarry,,,
CH000243,18,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000244,16,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000245,14,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000246,10,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000247,4,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000248,2,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000249,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000250,5,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000251,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Neepniya Bhaderkappa,,,Stone Quarry,,,
CH000252,19,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Dullipar,"Pandariya, Kabirdham, CT, IND","81.50971, 22.08657",Stone Quarry,,,
CH000253,20,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Dullipar,"Pandariya, Kabirdham, CT, IND","81.50971, 22.08657",Stone Quarry,,,
CH000254,18,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Dullipar,"Pandariya, Kabirdham, CT, IND","81.50971, 22.08657",Stone Quarry,,,
CH000255,11,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Samru Para,,,Stone Quarry,,,
CH000256,10,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Ranbod,"Mungeli, Mungeli, CT, IND","81.63039, 21.97455",Stone Quarry,,,
CH000257,5,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Ranbod,"Mungeli, Mungeli, CT, IND","81.63039, 21.97455",Stone Quarry,,,
CH000258,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Ranbod,"Mungeli, Mungeli, CT, IND","81.63039, 21.97455",Stone Quarry,,,
CH000259,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Ranbod,"Mungeli, Mungeli, CT, IND","81.63039, 21.97455",Stone Quarry,,,
CH000260,20,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Gunjadih,,,Stone Quarry,,,
CH000261,18,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Gunjadih,,,Stone Quarry,,,
CH000262,4,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Bortara Khurd,"Patharia, Mungeli, CT, IND","81.74165, 21.91237",Stone Quarry,,,
CH000263,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Odadabri,"Pandariya, Kabirdham, CT, IND","81.50956, 22.11632",Stone Quarry,,,
CH000264,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Odadabri,"Pandariya, Kabirdham, CT, IND","81.50956, 22.11632",Stone Quarry,,,
CH000265,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Odadabri,"Pandariya, Kabirdham, CT, IND","81.50956, 22.11632",Stone Quarry,,,
CH000266,9,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Lohjhari,"Kawardha Sub-District, Kabirdham, CT, IND","81.29686, 22.1454",Stone Quarry,,,
CH000267,7,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Lohjhari,"Kawardha Sub-District, Kabirdham, CT, IND","81.29686, 22.1454",Stone Quarry,,,
CH000268,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682","Markadi,PO-Kapan",,,Stone Quarry,,,
CH000269,4,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682","Markadi,PO-Kapan",,,Stone Quarry,,,
CH000270,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682","Markadi,PO-Kapan",,,Stone Quarry,,,
CH000271,1,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682","Markadi,PO-Kapan",,,Stone Quarry,,,
CH000272,16,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682","Markadi,PO-Kapan",,,Stone Quarry,,,
CH000273,10,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kamaliheed,,,Stone Quarry,,,
CH000274,8,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kamaliheed,,,Stone Quarry,,,
CH000275,5,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kamaliheed,,,Stone Quarry,,,
CH000276,3,28/08/2005,,-1,Charkhi Dadri,"Charkhi Dadri, Bhiwani, HR, IND","76.27336, 28.59682",Kamaliheed,,,Stone Quarry,,,
CH000277,15,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Masda,"Bamangola, Maldah, WB, IND","88.36991, 25.13084",Garment,loan&advance,,
CH000278,14,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Gulwarka,,,Garment,loan&advance,,
CH000279,13,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Sud Jhara,"Mahishi, Saharsa, BR, IND","86.39833, 25.82769",Garment,loan&advance,,
CH000280,14,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Majur Hatti,"Keshpur, Paschim Medinipur, WB, IND","87.51678, 22.56193",Garment,loan&advance,,
CH000281,15,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Nandaigajan,"Kolaghat, Purba Medinipur, WB, IND","87.81818, 22.43034",Garment,loan&advance,,
CH000282,15,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Birkul,"Bagnan-II, Haora, WB, IND","87.97329, 22.43817",Garment,loan&advance,,
CH000283,13,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Kharberia,"Bishnupur-I, South Twenty Four Parganas, WB, IND","88.27941, 22.4044",Garment,loan&advance,,
CH000284,13,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Hamda,"Binpur-II, Paschim Medinipur, WB, IND","86.94001, 22.61004",Garment,loan&advance,,
CH000285,13,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Hamda,"Binpur-II, Paschim Medinipur, WB, IND","86.94001, 22.61004",Garment,loan&advance,,
CH000286,15,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Chamadhir,,,Garment,loan&advance,,
CH000287,15,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Painaib,,,Garment,loan&advance,,
CH000288,14,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Satrah Gasi,"Balurghat Sub-District, Dakshin Dinajpur, WB, IND","88.819, 25.21957",Garment,loan&advance,,
CH000289,13,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Kaj Mauli,"Minakhan, North Twenty Four Parganas, WB, IND","88.76926, 22.50744",Garment,loan&advance,,
CH000290,11,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Kasmolui Uttaribag,,,Garment,loan&advance,,
CH000291,15,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Kushbera,"Ranaghat-II Sub-District, Nadia, WB, IND","88.67522, 23.2287",Garment,loan&advance,,
CH000292,9,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Kamar Khola,"Amta-II, Haora, WB, IND","87.93472, 22.60301",Garment,loan&advance,,
CH000293,14,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Naurai,"Ratua-II, Maldah, WB, IND","88.04039, 25.06848",Garment,loan&advance,,
CH000294,15,07/10/2005,,-1,Bapu Park,"Delhi, South, DL, IND","77.22352, 28.57464",Ajdha,,,Garment,loan&advance,,
